-0.790, -0.157, 0.060, -2.926, 1.138, 0.001 
-0.852, 0.074, 0.067, 2.987, -0.970, -0.014 
-0.847, 0.079, 0.067, 2.984, -0.980, -0.014 
-0.841, 0.083, 0.067, 2.980, -0.991, -0.014 
-0.833, 0.092, 0.067, 2.974, -1.009, -0.015 
-0.825, 0.101, 0.067, 2.967, -1.030, -0.014 
-0.817, 0.112, 0.067, 2.960, -1.053, -0.014 
-0.809, 0.123, 0.067, 2.951, -1.076, -0.015 
-0.800, 0.135, 0.066, 2.942, -1.103, -0.015 
-0.791, 0.146, 0.066, -2.932, 1.128, 0.013 
-0.782, 0.157, 0.066, -2.923, 1.152, 0.011 
-0.774, 0.164, 0.065, -2.916, 1.169, 0.011 
-0.765, 0.171, 0.065, -2.904, 1.197, 0.011 
-0.757, 0.179, 0.066, -2.867, 1.284, 0.014 
-0.748, 0.186, 0.066, -2.810, 1.403, 0.013 
-0.739, 0.192, 0.066, -2.775, 1.473, 0.017 
-0.729, 0.198, 0.067, -2.768, 1.486, 0.019 
-0.719, 0.205, 0.067, -2.763, 1.494, 0.021 
-0.707, 0.213, 0.068, -2.762, 1.497, 0.023 
-0.695, 0.218, 0.068, -2.750, 1.517, 0.024 
-0.683, 0.220, 0.068, -2.737, 1.540, 0.025 
-0.670, 0.219, 0.068, -2.738, 1.539, 0.024 
-0.655, 0.219, 0.067, -2.738, 1.538, 0.024 
-0.641, 0.223, 0.067, -2.750, 1.514, 0.024 
-0.628, 0.231, 0.067, -2.771, 1.475, 0.025 
-0.615, 0.241, 0.065, -2.783, 1.452, 0.019 
-0.602, 0.251, 0.065, -2.778, 1.460, 0.016 
-0.592, 0.258, 0.064, -2.757, 1.501, 0.012 
-0.581, 0.262, 0.063, -2.749, 1.515, 0.005 
-0.570, 0.265, 0.062, -2.738, 1.535, 0.004 
-0.557, 0.270, 0.061, -2.724, 1.560, 0.004 
-0.545, 0.278, 0.061, -2.706, 1.590, 0.003 
-0.534, 0.283, 0.062, -2.692, 1.613, 0.008 
-0.526, 0.286, 0.062, -2.681, 1.631, 0.006 
-0.519, 0.290, 0.061, -2.672, 1.648, -0.001 
-0.510, 0.296, 0.061, -2.667, 1.655, 0.002 
-0.501, 0.304, 0.061, -2.686, 1.622, 0.004 
-0.490, 0.314, 0.062, -2.714, 1.576, 0.002 
-0.478, 0.323, 0.063, -2.737, 1.533, 0.008 
-0.467, 0.334, 0.064, -2.747, 1.513, 0.014 
-0.454, 0.347, 0.065, -2.747, 1.512, 0.013 
-0.440, 0.360, 0.064, -2.735, 1.533, 0.013 
-0.426, 0.376, 0.064, -2.711, 1.575, 0.012 
-0.411, 0.393, 0.064, -2.669, 1.646, 0.011 
-0.395, 0.408, 0.064, -2.616, 1.729, 0.011 
-0.382, 0.420, 0.063, -2.550, 1.825, 0.011 
-0.369, 0.430, 0.062, -2.468, 1.938, 0.004 
-0.354, 0.430, 0.058, 2.390, -2.039, 0.012 
-0.335, 0.425, 0.058, -2.308, 2.130, -0.012 
-0.318, 0.420, 0.060, -2.241, 2.198, -0.004 
-0.302, 0.417, 0.060, -2.193, 2.245, -0.003 
-0.287, 0.415, 0.059, -2.172, 2.266, -0.005 
-0.272, 0.416, 0.059, -2.149, 2.288, -0.005 
-0.258, 0.416, 0.059, -2.134, 2.303, -0.008 
-0.244, 0.416, 0.059, -2.111, 2.325, -0.009 
-0.231, 0.416, 0.059, -2.100, 2.334, -0.006 
-0.218, 0.417, 0.059, -2.105, 2.330, -0.008 
-0.206, 0.416, 0.059, -2.108, 2.328, -0.009 
-0.194, 0.414, 0.059, 2.105, -2.332, 0.012 
-0.183, 0.413, 0.059, -2.097, 2.338, -0.009 
-0.176, 0.412, 0.059, -2.085, 2.348, -0.007 
-0.172, 0.413, 0.059, -2.088, 2.346, -0.008 
-0.170, 0.414, 0.059, -2.091, 2.343, -0.008 
-0.169, 0.414, 0.059, -2.106, 2.329, -0.008 
